City,Date,PM2.5,PM10,NO2,SO2,O3,AQI,AQI_Bucket
Chandigarh,2023-02-09,39.583333333333336,58.625,27.70833333333333,50.16666666666666,61.375,113.125,Moderate
Chandigarh,2023-02-10,31.45833333333333,49.25,23.20833333333333,27.33333333333333,67.66666666666667,93.16666666666669,Satisfactory
Chandigarh,2023-02-11,49.208333333333336,74.41666666666667,27.916666666666668,67.0,59.875,132.95833333333334,Moderate
Chandigarh,2023-02-12,23.16,34.0,18.32,44.32,73.88,74.16,Satisfactory
Chandigarh,2023-02-13,31.75,45.583333333333336,21.20833333333333,52.625,79.70833333333333,92.70833333333331,Satisfactory
Chandigarh,2023-02-14,45.75,65.70833333333333,23.291666666666668,68.58333333333333,77.16666666666667,126.95833333333331,Moderate
Chandigarh,2023-02-15,41.0,58.625,23.625,56.083333333333336,70.33333333333333,115.16666666666669,Moderate
Chandigarh,2023-02-16,64.20833333333333,92.0,39.66666666666666,77.91666666666667,66.79166666666667,160.95833333333334,Moderate
Chandigarh,2023-02-17,76.41666666666667,110.45833333333331,35.458333333333336,97.58333333333331,79.91666666666667,177.08333333333334,Moderate
Chandigarh,2023-02-18,69.41666666666667,101.79166666666669,47.79166666666666,76.625,73.45833333333333,167.5,Moderate
Chandigarh,2023-02-19,80.70833333333333,117.83333333333331,45.375,93.04166666666669,76.58333333333333,183.75,Moderate
Chandigarh,2023-02-20,46.333333333333336,67.66666666666667,27.291666666666668,49.66666666666666,62.75,128.16666666666666,Moderate
Chandigarh,2023-02-21,29.33333333333333,43.66666666666666,26.83333333333333,25.125,55.79166666666666,87.75,Satisfactory
Chandigarh,2023-02-22,30.83333333333333,45.75,31.291666666666668,61.208333333333336,52.583333333333336,90.66666666666669,Satisfactory
Chandigarh,2023-02-23,27.0,39.0,29.45833333333333,50.16666666666666,50.29166666666666,82.375,Satisfactory
Chandigarh,2023-02-24,33.083333333333336,47.583333333333336,29.416666666666668,57.79166666666666,62.375,96.08333333333331,Satisfactory
Chandigarh,2023-02-25,37.0,52.708333333333336,32.625,67.08333333333333,64.95833333333333,106.41666666666669,Moderate
Chandigarh,2023-02-26,38.958333333333336,55.75,30.33333333333333,89.95833333333333,75.83333333333333,110.04166666666669,Moderate
Chandigarh,2023-02-27,31.95833333333333,47.333333333333336,30.166666666666668,51.875,53.375,93.66666666666669,Satisfactory
Chandigarh,2023-02-28,34.208333333333336,52.16666666666666,29.416666666666668,38.208333333333336,49.5,99.125,Satisfactory
Chandigarh,2023-03-01,29.291666666666668,44.833333333333336,22.58333333333333,48.708333333333336,65.5,87.66666666666667,Satisfactory
Chandigarh,2023-03-02,29.666666666666668,44.208333333333336,30.125,52.0,54.16666666666666,88.54166666666667,Satisfactory
Chandigarh,2023-03-03,27.20833333333333,41.583333333333336,27.875,55.958333333333336,58.79166666666666,82.75,Satisfactory
Chandigarh,2023-03-04,29.45833333333333,43.66666666666666,28.45833333333333,63.875,59.5,87.66666666666667,Satisfactory
Chandigarh,2023-03-05,25.95833333333333,38.04166666666666,30.20833333333333,57.25,60.083333333333336,80.125,Satisfactory
Chandigarh,2023-03-06,28.5,41.375,23.375,90.54166666666669,63.16666666666666,85.66666666666667,Satisfactory
Chandigarh,2023-03-07,35.041666666666664,50.5,15.208333333333334,84.5,69.45833333333333,101.91666666666669,Moderate
Chandigarh,2023-03-08,40.91666666666666,59.375,9.458333333333334,45.875,76.08333333333333,116.125,Moderate
Chandigarh,2023-03-09,39.29166666666666,56.708333333333336,12.666666666666666,50.75,79.33333333333333,111.29166666666669,Moderate
Chandigarh,2023-03-10,38.875,55.875,20.20833333333333,67.95833333333333,85.125,109.625,Moderate
Chandigarh,2023-03-11,47.54166666666666,68.25,19.45833333333333,83.20833333333333,94.54166666666669,132.625,Moderate
Chandigarh,2023-03-12,49.88,72.12,31.0,77.56,81.68,138.84,Moderate
Chandigarh,2023-03-13,44.25,64.33333333333333,34.875,65.79166666666667,66.875,123.04166666666669,Moderate
Chandigarh,2023-03-14,31.25,46.125,24.041666666666668,51.625,68.75,92.25,Satisfactory
Chandigarh,2023-03-15,33.958333333333336,49.79166666666666,20.08333333333333,54.75,77.95833333333333,97.91666666666669,Satisfactory
Chandigarh,2023-03-16,36.0,53.16666666666666,11.208333333333334,42.29166666666666,84.5,103.08333333333331,Moderate
Chandigarh,2023-03-17,43.958333333333336,64.45833333333333,31.875,51.54166666666666,62.41666666666666,121.83333333333331,Moderate
Chandigarh,2023-03-18,44.958333333333336,64.875,30.33333333333333,28.0,61.66666666666666,125.83333333333331,Moderate
Chandigarh,2023-03-19,46.583333333333336,67.125,36.458333333333336,36.04166666666666,59.04166666666666,127.0,Moderate
Chandigarh,2023-03-20,42.875,61.875,23.375,33.5,63.41666666666666,119.91666666666669,Moderate
Chandigarh,2023-03-21,33.333333333333336,47.41666666666666,34.041666666666664,27.0,51.91666666666666,98.16666666666669,Satisfactory
Chandigarh,2023-03-22,37.208333333333336,53.54166666666666,33.458333333333336,66.375,59.208333333333336,105.95833333333331,Moderate
Chandigarh,2023-03-23,35.208333333333336,50.5,31.541666666666668,53.25,59.0,101.125,Moderate
Chandigarh,2023-03-24,32.541666666666664,48.5,24.541666666666668,24.20833333333333,60.083333333333336,94.625,Satisfactory
Chandigarh,2023-03-25,29.125,44.04166666666666,20.58333333333333,21.58333333333333,64.33333333333333,87.0,Satisfactory
Chandigarh,2023-03-26,33.166666666666664,51.375,32.583333333333336,57.5,55.208333333333336,96.625,Satisfactory
Chandigarh,2023-03-27,35.958333333333336,52.708333333333336,29.041666666666668,76.70833333333333,72.79166666666667,102.66666666666669,Moderate
Chandigarh,2023-03-28,41.66666666666666,60.333333333333336,34.875,65.16666666666667,68.20833333333333,117.29166666666669,Moderate
Chandigarh,2023-03-29,35.541666666666664,51.54166666666666,36.458333333333336,46.125,61.41666666666666,103.29166666666669,Moderate
Chandigarh,2023-03-30,35.5,57.66666666666666,20.791666666666668,38.41666666666666,74.95833333333333,103.5,Moderate
Chandigarh,2023-03-31,30.416666666666668,44.625,20.25,21.25,66.08333333333333,90.95833333333331,Satisfactory
Chandigarh,2023-04-01,31.75,46.0,25.58333333333333,24.125,61.91666666666666,94.41666666666669,Satisfactory
Chandigarh,2023-04-02,33.916666666666664,49.083333333333336,30.916666666666668,57.75,67.45833333333333,97.95833333333331,Satisfactory
Chandigarh,2023-04-03,27.20833333333333,42.91666666666666,32.833333333333336,38.833333333333336,49.54166666666666,82.91666666666667,Satisfactory
Chandigarh,2023-04-04,26.5,43.375,19.541666666666668,44.458333333333336,68.70833333333333,81.29166666666667,Satisfactory
Chandigarh,2023-04-05,21.0,31.416666666666668,19.45833333333333,50.208333333333336,67.91666666666667,69.45833333333333,Satisfactory
Chandigarh,2023-04-06,22.625,34.208333333333336,19.95833333333333,53.458333333333336,75.91666666666667,72.95833333333333,Satisfactory
Chandigarh,2023-04-07,23.75,35.083333333333336,26.5,52.083333333333336,67.625,75.41666666666667,Satisfactory
Chandigarh,2023-04-08,28.666666666666668,41.333333333333336,29.416666666666668,58.04166666666666,76.83333333333333,88.125,Satisfactory
Chandigarh,2023-04-09,25.25,36.208333333333336,25.45833333333333,63.0,82.95833333333333,81.625,Satisfactory
Chandigarh,2023-04-10,24.0,34.541666666666664,28.625,48.458333333333336,73.70833333333333,78.45833333333333,Satisfactory
Chandigarh,2023-04-11,21.33333333333333,31.33333333333333,23.166666666666668,40.75,83.95833333333333,74.875,Satisfactory
Chandigarh,2023-04-12,25.56,38.08,27.24,42.32,77.0,79.88,Satisfactory
Chandigarh,2023-04-13,26.666666666666668,39.04166666666666,25.45833333333333,45.91666666666666,82.70833333333333,84.41666666666667,Satisfactory
Chandigarh,2023-04-14,28.791666666666668,42.54166666666666,24.291666666666668,47.41666666666666,85.54166666666667,90.16666666666669,Satisfactory
Chandigarh,2023-04-15,24.625,35.791666666666664,19.416666666666668,34.208333333333336,92.95833333333331,86.08333333333333,Satisfactory
Chandigarh,2023-04-16,24.33333333333333,35.708333333333336,23.20833333333333,38.833333333333336,86.16666666666667,83.66666666666667,Satisfactory
Chandigarh,2023-04-17,26.70833333333333,39.25,23.58333333333333,43.54166666666666,88.04166666666667,86.33333333333333,Satisfactory
Chandigarh,2023-04-18,23.45833333333333,36.5,11.833333333333334,22.33333333333333,93.0,77.45833333333333,Satisfactory
Chandigarh,2023-04-19,22.0,37.41666666666666,12.333333333333334,13.833333333333334,74.29166666666667,71.625,Satisfactory
Chandigarh,2023-04-20,21.875,36.583333333333336,20.291666666666668,19.08333333333333,70.16666666666667,71.33333333333333,Satisfactory
Chandigarh,2023-04-21,17.958333333333332,27.541666666666668,10.791666666666666,26.041666666666668,83.625,65.125,Satisfactory
Chandigarh,2023-04-22,16.5,24.20833333333333,11.541666666666666,41.875,85.29166666666667,63.16666666666666,Satisfactory
Chandigarh,2023-04-23,26.08333333333333,39.04166666666666,16.75,47.583333333333336,85.375,84.83333333333333,Satisfactory
Chandigarh,2023-04-24,31.791666666666668,46.875,11.333333333333334,52.458333333333336,102.04166666666669,94.70833333333331,Satisfactory
Chandigarh,2023-04-25,36.125,53.79166666666666,26.875,55.54166666666666,101.45833333333331,106.5,Moderate
Chandigarh,2023-04-26,36.29166666666666,52.875,29.45833333333333,48.625,92.91666666666669,108.08333333333331,Moderate
Chandigarh,2023-04-27,35.083333333333336,53.708333333333336,26.45833333333333,32.5,87.875,101.375,Moderate
Chandigarh,2023-04-28,39.375,60.833333333333336,28.45833333333333,61.16666666666666,94.0,111.08333333333331,Moderate
Chandigarh,2023-04-29,44.5,66.875,29.541666666666668,47.79166666666666,93.79166666666669,123.08333333333331,Moderate
Chandigarh,2023-04-30,63.833333333333336,94.70833333333331,14.458333333333334,59.875,114.29166666666669,161.33333333333334,Moderate
Chandigarh,2023-05-01,41.41666666666666,60.208333333333336,18.375,26.20833333333333,80.0,116.375,Moderate
Chandigarh,2023-05-02,38.375,55.16666666666666,23.291666666666668,31.041666666666668,69.83333333333333,108.91666666666669,Moderate
Chandigarh,2023-05-03,31.95833333333333,46.083333333333336,29.916666666666668,26.45833333333333,63.29166666666666,93.79166666666669,Satisfactory
Chandigarh,2023-05-04,27.83333333333333,40.125,26.916666666666668,55.208333333333336,85.70833333333333,89.20833333333333,Satisfactory
Chandigarh,2023-05-05,29.666666666666668,43.79166666666666,22.375,49.583333333333336,89.875,89.25,Satisfactory
Chandigarh,2023-05-06,28.416666666666668,43.333333333333336,25.416666666666668,43.25,78.45833333333333,85.83333333333333,Satisfactory
Chandigarh,2023-05-07,24.541666666666668,42.333333333333336,22.041666666666668,21.625,80.70833333333333,77.45833333333333,Satisfactory
Chandigarh,2023-05-08,21.416666666666668,36.04166666666666,12.166666666666666,22.375,96.16666666666669,73.0,Satisfactory
Chandigarh,2023-05-09,22.5,35.083333333333336,12.75,46.625,109.70833333333331,83.25,Satisfactory
Chandigarh,2023-05-10,23.08333333333333,33.583333333333336,12.916666666666666,65.125,115.125,86.08333333333333,Satisfactory
Chandigarh,2023-05-11,25.916666666666668,37.375,16.541666666666668,51.91666666666666,116.95833333333331,93.29166666666669,Satisfactory
Chandigarh,2023-05-12,31.76,46.08,16.68,80.0,124.36,104.0,Moderate
Chandigarh,2023-05-13,31.95833333333333,48.91666666666666,15.458333333333334,55.91666666666666,107.5,100.375,Moderate
Chandigarh,2023-05-14,23.375,37.79166666666666,10.75,43.16666666666666,106.125,83.16666666666667,Satisfactory
Chandigarh,2023-05-15,24.875,37.333333333333336,12.583333333333334,54.375,109.5,88.20833333333333,Satisfactory
Chandigarh,2023-05-16,22.541666666666668,33.041666666666664,19.666666666666668,54.833333333333336,105.375,84.45833333333333,Satisfactory
Chandigarh,2023-05-17,30.75,49.333333333333336,19.291666666666668,47.54166666666666,115.79166666666669,96.54166666666669,Satisfactory
Chandigarh,2023-05-18,26.666666666666668,44.375,14.583333333333334,43.66666666666666,96.5,82.45833333333333,Satisfactory
Chandigarh,2023-05-19,27.08333333333333,42.083333333333336,15.208333333333334,57.16666666666666,105.79166666666669,86.66666666666667,Satisfactory
Chandigarh,2023-05-20,29.0,45.16666666666666,7.666666666666667,28.95833333333333,112.33333333333331,98.625,Satisfactory
Chandigarh,2023-05-21,31.25,47.875,8.875,35.208333333333336,114.25,101.54166666666669,Moderate
Chandigarh,2023-05-22,34.875,58.333333333333336,8.791666666666666,37.583333333333336,108.95833333333331,106.875,Moderate
Chandigarh,2023-05-23,35.5,64.875,9.0,56.333333333333336,104.54166666666669,102.45833333333331,Moderate
Chandigarh,2023-05-24,37.833333333333336,65.875,10.833333333333334,17.833333333333332,79.375,107.16666666666669,Moderate
Chandigarh,2023-05-25,39.41666666666666,63.625,25.666666666666668,36.375,77.04166666666667,111.41666666666669,Moderate
Chandigarh,2023-05-26,45.208333333333336,71.5,17.625,58.708333333333336,92.16666666666669,125.66666666666669,Moderate
Chandigarh,2023-05-27,46.16666666666666,75.20833333333333,25.0,56.66666666666666,88.95833333333333,127.95833333333331,Moderate
Chandigarh,2023-05-28,41.458333333333336,67.83333333333333,12.5,43.625,98.16666666666669,120.375,Moderate
Chandigarh,2023-05-29,48.91666666666666,79.54166666666667,6.25,42.04166666666666,125.45833333333331,134.25,Moderate
Chandigarh,2023-05-30,49.375,75.33333333333333,10.791666666666666,37.583333333333336,111.625,136.625,Moderate
Chandigarh,2023-05-31,39.79166666666666,62.125,11.291666666666666,14.416666666666666,85.625,111.83333333333331,Moderate
Chandigarh,2023-06-01,32.666666666666664,51.75,6.291666666666667,26.20833333333333,107.29166666666669,96.83333333333331,Satisfactory
Chandigarh,2023-06-02,36.75,58.333333333333336,13.083333333333334,15.416666666666666,82.875,105.75,Moderate
Chandigarh,2023-06-03,38.75,58.16666666666666,19.0,31.541666666666668,92.25,112.66666666666669,Moderate
Chandigarh,2023-06-04,39.708333333333336,61.66666666666666,11.166666666666666,39.583333333333336,104.875,112.75,Moderate
Chandigarh,2023-06-05,37.375,57.458333333333336,11.416666666666666,27.666666666666668,103.75,111.33333333333331,Moderate
Chandigarh,2023-06-06,33.625,51.41666666666666,10.625,18.791666666666668,105.5,102.45833333333331,Moderate
Chandigarh,2023-06-07,30.791666666666668,46.5,9.041666666666666,27.20833333333333,110.70833333333331,98.125,Satisfactory
Chandigarh,2023-06-08,32.125,47.958333333333336,9.25,32.291666666666664,106.79166666666669,101.875,Moderate
Chandigarh,2023-06-09,33.791666666666664,51.25,9.958333333333334,25.125,109.04166666666669,103.54166666666669,Moderate
Chandigarh,2023-06-10,43.0,66.125,6.0,24.416666666666668,125.58333333333331,120.20833333333331,Moderate
Chandigarh,2023-06-11,35.833333333333336,56.458333333333336,8.625,32.75,123.33333333333331,105.70833333333331,Moderate
Chandigarh,2023-06-12,39.84,61.24,9.24,42.36,130.84,116.6,Moderate
Chandigarh,2023-06-13,39.708333333333336,67.45833333333333,7.958333333333333,42.333333333333336,125.08333333333331,112.33333333333331,Moderate
Chandigarh,2023-06-14,33.708333333333336,58.04166666666666,6.916666666666667,34.416666666666664,108.79166666666669,98.08333333333331,Satisfactory
Chandigarh,2023-06-15,26.791666666666668,47.833333333333336,8.75,40.66666666666666,94.125,82.0,Satisfactory
Chandigarh,2023-06-16,33.166666666666664,56.458333333333336,9.166666666666666,32.583333333333336,101.375,97.33333333333331,Satisfactory
Chandigarh,2023-06-17,34.916666666666664,62.333333333333336,27.25,46.458333333333336,81.08333333333333,101.0,Moderate
Chandigarh,2023-06-18,45.583333333333336,71.375,24.70833333333333,34.458333333333336,77.95833333333333,122.83333333333331,Moderate
Chandigarh,2023-06-19,45.125,67.45833333333333,21.0,49.79166666666666,91.625,125.875,Moderate
Chandigarh,2023-06-20,48.29166666666666,72.70833333333333,10.333333333333334,59.29166666666666,114.16666666666669,133.04166666666666,Moderate
Chandigarh,2023-06-21,57.25,89.20833333333333,12.541666666666666,91.83333333333331,128.08333333333334,148.83333333333334,Moderate
Chandigarh,2023-06-22,54.75,87.45833333333333,12.875,38.41666666666666,116.625,143.66666666666666,Moderate
Chandigarh,2023-06-23,53.91666666666666,90.95833333333331,21.541666666666668,52.208333333333336,105.08333333333331,141.20833333333334,Moderate
Chandigarh,2023-06-24,46.04166666666666,72.70833333333333,15.291666666666666,51.41666666666666,93.75,125.875,Moderate
Chandigarh,2023-06-25,26.166666666666668,40.25,18.20833333333333,34.166666666666664,78.91666666666667,81.41666666666667,Satisfactory
Chandigarh,2023-06-26,45.333333333333336,65.20833333333333,15.416666666666666,47.083333333333336,87.95833333333333,126.54166666666669,Moderate
Chandigarh,2023-06-27,40.79166666666666,59.375,13.5,41.79166666666666,89.29166666666667,114.5,Moderate
Chandigarh,2023-06-28,39.833333333333336,58.125,20.416666666666668,50.875,98.95833333333331,114.375,Moderate
Chandigarh,2023-06-29,47.5,69.66666666666667,25.791666666666668,43.0,85.375,128.70833333333334,Moderate
